# wave,flux
6.350813334700000269e+03,8.648654796710000525e-17
6.351011369359999662e+03,8.648570551970000927e-17
6.351210394200000337e+03,8.648485887870000903e-17
6.351408428859999731e+03,8.648401646840000583e-17
6.351606463529999928e+03,8.648317407659999880e-17
6.351804498190000231e+03,8.676286329090000570e-17
6.352002532849999625e+03,8.676201820380000383e-17
6.352200567509999928e+03,8.590611617780000737e-17
6.352398602180000125e+03,8.590527945590000222e-17
6.352596636840000428e+03,8.675948305349999991e-17
6.352794671509999716e+03,8.675863804040000738e-17
6.352992706170000019e+03,8.675779304579999869e-17
6.353190740840000217e+03,8.675694806969999850e-17
6.353388775499999610e+03,8.675610311199999403e-17
6.353586810169999808e+03,8.685595898350000108e-17
6.353784844830000111e+03,8.685511308199999335e-17
6.353982879500000308e+03,8.685426719890000601e-17
6.354180914159999702e+03,8.685342133430000251e-17
6.354378948829999899e+03,8.685257548810000705e-17
6.354576983490000202e+03,8.685172966030000733e-17
6.354775018160000400e+03,8.685088385080000288e-17
6.354973052819999793e+03,8.694818983760000916e-17
6.355171087489999991e+03,8.712554580590000368e-17
6.355369122150000294e+03,8.718558846529999893e-17
6.355567156819999582e+03,8.718473944520000797e-17
6.355765191479999885e+03,8.718389044350000041e-17
6.355963226150000082e+03,8.718304146010000045e-17
6.356161260820000280e+03,8.712130376190000185e-17
6.356359295479999673e+03,8.694226312310000431e-17
6.356558320320000348e+03,8.711960283120000559e-17
6.356756354989999636e+03,8.694056570799999807e-17
6.356954389649999939e+03,8.693971914439999767e-17
6.357152424320000137e+03,8.693887259900000443e-17
6.357350458980000440e+03,8.673920359189999869e-17
6.357548493649999727e+03,8.673835901890000781e-17
6.357746528310000031e+03,8.673751446409999943e-17
6.357944562980000228e+03,8.673666992730000965e-17
6.358142597639999622e+03,8.673582540880000282e-17
6.358340632309999819e+03,8.588018208310000943e-17
6.358538666970000122e+03,8.587934592340000778e-17
6.358736701640000319e+03,8.554370123590000353e-17
6.358934736299999713e+03,8.554286837170000933e-17
6.359132770979999805e+03,8.554203552530000818e-17
6.359330805640000108e+03,8.553072428700000141e-17
6.359528840300000411e+03,8.552989157820000956e-17
6.359726874969999699e+03,8.552905888729999888e-17
6.359924909630000002e+03,8.536786428650000959e-17
6.360122944300000199e+03,8.536703319220000269e-17
6.360320978959999593e+03,8.509870805720000915e-17
6.360519013629999790e+03,8.501035126540000526e-17
6.360717048290000093e+03,8.476681611190000199e-17
6.360915082970000185e+03,8.476599090720000241e-17
6.361113117629999579e+03,8.476516571999999454e-17
6.361311152299999776e+03,8.461411213999999286e-17
6.361509186960000079e+03,8.380529835320000246e-17
6.361707221630000276e+03,8.376343374320000896e-17
6.361906246470000042e+03,8.337040758650000335e-17
6.362104281130000345e+03,8.336959603179999934e-17
6.362302315810000437e+03,8.376098354840000094e-17
6.362500350469999830e+03,8.376016821020000854e-17
6.362698385140000028e+03,8.336716147050000174e-17
6.362896419800000331e+03,8.336634998440000765e-17
6.363094454459999724e+03,8.336553851530000304e-17
6.363292489129999922e+03,8.271283718590000415e-17
6.363490523800000119e+03,8.205924599039999806e-17
6.363688558470000316e+03,8.205844727150000930e-17
6.363886593129999710e+03,8.205764856949999726e-17
6.364084627799999907e+03,8.205684988419999802e-17
6.364282662460000211e+03,8.205605121569999970e-17
6.364480697140000302e+03,8.335985870999999524e-17
6.364678731799999696e+03,8.375120062440000806e-17
6.364876766469999893e+03,8.335823606180000895e-17
6.365074801130000196e+03,8.335742476320000003e-17
6.365272835800000394e+03,8.335661348160000525e-17
6.365470870469999682e+03,8.335580221679999907e-17
6.365668905139999879e+03,8.335499096910000747e-17
6.365866939800000182e+03,8.335417973830000490e-17
6.366064974470000379e+03,8.374549505580000478e-17
6.366263009139999667e+03,8.378571965550000112e-17
6.366461043809999865e+03,8.459269773190000303e-17
6.366659078470000168e+03,8.459187449199999658e-17
6.366857113140000365e+03,8.533878228390000529e-17
6.367056137980000130e+03,8.533794764920000879e-17
6.367254172650000328e+03,8.378163877050000842e-17
6.367452207309999721e+03,8.373978624509999785e-17
6.367650241979999919e+03,8.378000816589999849e-17
6.367848276650000116e+03,8.377919288880000723e-17
6.368046311320000314e+03,8.377837762880000590e-17
6.368244345979999707e+03,8.415336348470000830e-17
6.368442380649999905e+03,8.377674715920000601e-17
6.368640415320000102e+03,8.415172573510000419e-17
6.368838449990000299e+03,8.415090688570000441e-17
6.369036484649999693e+03,8.536268871070000205e-17
6.369234519329999785e+03,8.571761310699999508e-17
6.369432553990000088e+03,8.596384508409999862e-17
6.369630588660000285e+03,8.596300863800000242e-17
6.369828623319999679e+03,8.571511098080000388e-17
6.370026657999999770e+03,8.571427697300000341e-17
6.370224692660000073e+03,8.596049940290000537e-17
6.370422727320000376e+03,8.595966302560000765e-17
6.370620761999999559e+03,8.595882666539999986e-17
6.370818796659999862e+03,8.710436030790000827e-17
6.371016831330000059e+03,8.710351282840000571e-17
6.371214866000000256e+03,8.710266536620000629e-17
6.371412900670000454e+03,8.710181792139999814e-17
6.371610935329999847e+03,8.710097049390000546e-17
6.371808970009999939e+03,8.710012308370000360e-17
6.372007004670000242e+03,8.709927569080000490e-17
6.372205039340000440e+03,8.629339315470000756e-17
6.372404064190000099e+03,8.595129601249999874e-17
6.372602098850000402e+03,8.629170992150000092e-17
6.372800133519999690e+03,8.709588205520000412e-17
6.372998168189999888e+03,8.629003095430000073e-17
6.373196202860000085e+03,8.594795135740000577e-17
6.373394237520000388e+03,8.628835205530000868e-17
6.373592272189999676e+03,8.709249293219999952e-17
6.373790306859999873e+03,8.628667322450000011e-17
6.373988341530000071e+03,8.628583383449999810e-17
6.374186376200000268e+03,8.594377092030000585e-17
6.374384410859999662e+03,8.594293488369999818e-17
6.374582445539999753e+03,8.583157220970000706e-17
6.374780480200000056e+03,8.569426172769999916e-17
6.374978514880000148e+03,8.582990237110000402e-17
6.375176549540000451e+03,8.593959090600000444e-17
6.375374584209999739e+03,8.593875495370000270e-17
6.375572618879999936e+03,8.593791901830000232e-17
6.375770653550000134e+03,8.593708309960000242e-17
6.375968688220000331e+03,8.627744086750000705e-17
6.376166722889999619e+03,8.627724339899999811e-17
6.376364757559999816e+03,8.627640420579999807e-17
6.376562792230000014e+03,8.627556502949999939e-17
6.376760826890000317e+03,8.627472587010000208e-17
6.376958861570000408e+03,8.627324501710000437e-17
6.377156896229999802e+03,8.593123213910000423e-17
6.377354930909999894e+03,8.627156679460000754e-17
6.377552965570000197e+03,8.627136940010000794e-17
6.377751990419999856e+03,8.627052612910000207e-17
6.377950025080000160e+03,8.626968707039999751e-17
6.378148059760000251e+03,8.626884802840000574e-17
6.378346094419999645e+03,8.655496033260000633e-17
6.378544129089999842e+03,8.660309982980000669e-17
6.378742163760000039e+03,8.660225757079999989e-17
6.378940198430000237e+03,8.683172411999999306e-17
6.379138233100000434e+03,8.683087965470000147e-17
6.379336267769999722e+03,8.683003520609999803e-17
6.379534302439999919e+03,8.682919077430000783e-17
6.379732337110000117e+03,8.682834635930000623e-17
6.379930371780000314e+03,8.684658146929999910e-17
6.380128406449999602e+03,8.684573690219999753e-17
6.380326441119999799e+03,8.682581321440000383e-17
6.380524475780000103e+03,8.684404781799999538e-17
6.380722510460000194e+03,8.723213835580000467e-17
6.380920545119999588e+03,8.684235880050000700e-17
6.381118579799999679e+03,8.682243592150000652e-17
6.381316614459999983e+03,8.682159163990000782e-17
6.381514649140000074e+03,8.683982539910000772e-17
6.381712683800000377e+03,8.722789711009999857e-17
6.381910718479999559e+03,8.871347193880000768e-17
6.382108753149999757e+03,8.892191637230000118e-17
6.382306787819999954e+03,8.900791788030000236e-17
6.382504822490000151e+03,8.900705239820000624e-17
6.382702857160000349e+03,8.891932245980000276e-17
6.382901882010000008e+03,8.891845353320000071e-17
6.383099916670000312e+03,8.891758894660000212e-17
6.383297951339999599e+03,8.891672437690000489e-17
6.383495986009999797e+03,8.891585982410000903e-17
6.383694020679999994e+03,8.870570450970000884e-17
6.383892055360000086e+03,8.870484202550000035e-17
6.384090090020000389e+03,8.870397955830000600e-17
6.384288124699999571e+03,8.870311710779999980e-17
6.384486159359999874e+03,8.870225467420000728e-17
6.384684194039999966e+03,8.870139225720000248e-17
6.384882228700000269e+03,8.870052985709999903e-17
6.385080263380000360e+03,8.869966747380000883e-17
6.385278298049999648e+03,8.772296427540000700e-17
6.385476332719999846e+03,8.721177992599999423e-17
6.385674367390000043e+03,8.702853953360000215e-17
6.385872402070000135e+03,8.702769343880000805e-17
6.386070436730000438e+03,8.702684736030000032e-17
6.386268471409999620e+03,8.702600129820000405e-17
6.386466506069999923e+03,8.702515525250000692e-17
6.386664540750000015e+03,8.702430922299999571e-17
6.386862575420000212e+03,8.702346320990000829e-17
6.387060610079999606e+03,8.720499730920000455e-17
6.387258644759999697e+03,8.771443639240000788e-17
6.387456679429999895e+03,8.771358369470000747e-17
6.387654714100000092e+03,8.771273101330000575e-17
6.387852748770000289e+03,8.720160639320000830e-17
6.388050783439999577e+03,8.720075870500000002e-17
6.388249808290000146e+03,8.719990679470000839e-17
6.388447842960000344e+03,8.701669146220000761e-17
6.388645877629999632e+03,8.615907296020000314e-17
6.388843912299999829e+03,8.615823543810000612e-17
6.389041946979999921e+03,8.615739793210000690e-17
6.389239981640000224e+03,8.615656044220000549e-17
6.389438016320000315e+03,8.615572296820000098e-17
6.389636050989999603e+03,8.615488551020000615e-17
6.389834085659999801e+03,8.603981565660000279e-17
6.390032120329999998e+03,8.603897934090000844e-17
6.390230155000000195e+03,8.615237323210000535e-17
6.390428189680000287e+03,8.615153583799999950e-17
6.390626224339999681e+03,8.569258643339999980e-17
6.390824259019999772e+03,8.569175352380000047e-17
6.391022293689999970e+03,8.569092063009999806e-17
6.391220328360000167e+03,8.569008775220000443e-17
6.391418363030000364e+03,8.568925489010000726e-17
6.391616397709999546e+03,8.568842204380000656e-17
6.391814432379999744e+03,8.568758921320000188e-17
6.392012467049999941e+03,8.567700324350000166e-17
6.392210501720000138e+03,8.553451605739999884e-17
6.392408536400000230e+03,8.553368474560000865e-17
6.392606571070000427e+03,8.567450517790000126e-17
6.392804605739999715e+03,8.567367252080000563e-17
6.393002640409999913e+03,8.567283987950000647e-17
6.393200675090000004e+03,8.567200725380000288e-17
6.393399699929999770e+03,8.567117048070000374e-17
6.393597734599999967e+03,8.567033788650000496e-17
6.393795769270000164e+03,8.567925760929999851e-17
6.393993803950000256e+03,8.613646127080000800e-17
6.394191838620000453e+03,8.613562417729999836e-17
6.394389873289999741e+03,8.642045073009999986e-17
6.394587907959999939e+03,8.641961089199999752e-17
6.394785942640000030e+03,8.613311299120000805e-17
6.394983977310000228e+03,8.613227596050000713e-17
6.395182011990000319e+03,8.613143894550000222e-17
6.395380046649999713e+03,8.613060194610000521e-17
6.395578081329999804e+03,8.612976496230000378e-17
6.395776116000000002e+03,8.612892799409999791e-17
6.395974150670000199e+03,8.566034797260000561e-17
6.396172185350000291e+03,8.565951558080000911e-17
6.396370220009999684e+03,8.551705763590000864e-17
6.396568254689999776e+03,8.551622665129999763e-17
6.396766289359999973e+03,8.496128972490000010e-17
6.396964324040000065e+03,8.467729757560000005e-17
6.397162358710000262e+03,8.467647477299999510e-17
6.397360393379999550e+03,8.467565198570000904e-17
6.397558428049999748e+03,8.495798753899999779e-17
6.397756462729999839e+03,8.467400645670000595e-17
6.397954497400000037e+03,8.495633653779999880e-17
6.398152532080000128e+03,8.565119251360000261e-17
6.398350566750000326e+03,8.565036029169999912e-17
6.398548601430000417e+03,8.583194956320000107e-17
6.398747626260000288e+03,8.583111142970000315e-17
6.398945660940000380e+03,8.564785955709999784e-17
6.399143695609999668e+03,8.564702739660000916e-17
6.399341730289999759e+03,8.582860963100000479e-17
6.399539764959999957e+03,8.564536312150000218e-17
6.399737799640000048e+03,8.564453100690000853e-17
6.399935834310000246e+03,8.582610797030000518e-17
6.400133868990000337e+03,8.582527411410000244e-17
6.400331903649999731e+03,8.582444027310000582e-17
6.400529938329999823e+03,8.582787447510000928e-17
6.400727973000000020e+03,8.584590217199999541e-17
6.400926007680000112e+03,8.582620678649999895e-17
6.401124042350000309e+03,8.582537296510000340e-17
6.401322077030000401e+03,8.584340015799999890e-17
6.401520111699999688e+03,8.584256618380000027e-17
6.401718146379999780e+03,8.582287159220000458e-17
6.401916181049999977e+03,8.581777009410000216e-17
6.402114215720000175e+03,8.582120408620000689e-17
6.402312250400000266e+03,8.583923043890000481e-17
6.402510285059999660e+03,8.583839654059999933e-17
6.402708319739999752e+03,8.581870294099999985e-17
6.402906354409999949e+03,8.581360172610000237e-17
6.403104389090000041e+03,8.566929311560000623e-17
6.403302423760000238e+03,8.581193448480000112e-17
6.403500458440000330e+03,8.581536829259999797e-17
6.403698493109999617e+03,8.581026730389999790e-17
6.403896527789999709e+03,8.566596432870000967e-17
6.404095552640000278e+03,8.566512800880000893e-17
6.404293587309999566e+03,8.580776247790000413e-17
6.404491621979999763e+03,8.566346373579999898e-17
6.404689656659999855e+03,8.580609544770000696e-17
6.404887691330000052e+03,8.580952907060000556e-17
6.405085726010000144e+03,8.582755306879999913e-17
6.405283760680000341e+03,8.655454193150000970e-17
6.405481795360000433e+03,8.655370118969999794e-17
6.405679830029999721e+03,8.670997289640000449e-17
6.405877864709999812e+03,8.750304644860000822e-17
6.406075899380000010e+03,8.761658635799999340e-17
6.406273934060000101e+03,8.802135376080000010e-17
6.406471968730000299e+03,8.857663147930000312e-17
6.406670003410000390e+03,8.801964386710000521e-17
6.406868038079999678e+03,8.801878894320000527e-17
6.407066072759999770e+03,8.999512644669999951e-17
6.407264107429999967e+03,8.801707914119999999e-17
6.407462142110000059e+03,8.761062946800000063e-17
6.407660176780000256e+03,8.801536940010000728e-17
6.407858211450000454e+03,8.801451455250000228e-17
6.408056246129999636e+03,8.801365971999999063e-17
6.408254280799999833e+03,8.923272663500000223e-17
6.408452315479999925e+03,8.998900809260000600e-17
6.408650350150000122e+03,8.923099334980000703e-17
6.408848384830000214e+03,8.923012673040000806e-17
6.409046419500000411e+03,8.998638617389999978e-17
6.409245444350000071e+03,8.998550786230000416e-17
6.409443479030000162e+03,9.021251944400000486e-17
6.409641513710000254e+03,9.021164331990000883e-17
6.409839548390000346e+03,9.021076721130000794e-17
6.410037583059999633e+03,9.020989111810000172e-17
6.410235617729999831e+03,9.020901504040000296e-17
6.410433652409999922e+03,8.922318999400000116e-17
6.410631687080000120e+03,8.800254400380000771e-17
6.410829721760000211e+03,8.800168938320000369e-17
6.411027756430000409e+03,8.922059059510000518e-17
6.411225791109999591e+03,8.921972415919999821e-17
6.411423825779999788e+03,8.921885773859999780e-17
6.411621860459999880e+03,8.921799133320000350e-17
6.411819895139999971e+03,9.020200697399999746e-17
6.412017929820000063e+03,9.071910489580000286e-17
6.412215964490000260e+03,9.071822394220000343e-17
6.412413999170000352e+03,9.019937920280000137e-17
6.412612033839999640e+03,8.921365953379999870e-17
6.412810068519999732e+03,8.921279321930000277e-17
6.413008103189999929e+03,9.019675156930000270e-17
6.413206137860000126e+03,9.019587572210000819e-17
6.413404172550000112e+03,8.921019436670000105e-17
6.413602207220000309e+03,8.920932811270000360e-17
6.413800241900000401e+03,9.071117686650000788e-17
6.413998276569999689e+03,9.071029605120000854e-17
6.414196311249999781e+03,9.070941525110000299e-17
6.414394345919999978e+03,9.070853446630000399e-17
6.414593370780000441e+03,9.070764929290000680e-17
6.414791405459999623e+03,8.920412657399999847e-17
6.414989440129999821e+03,8.920326042540000238e-17
6.415187474809999912e+03,8.903816021309999990e-17
6.415385509480000110e+03,8.798203296240000805e-17
6.415583544150000307e+03,8.798117869940000777e-17
6.415781578840000293e+03,8.770548019120000130e-17
6.415979613509999581e+03,8.681904936080000796e-17
6.416177648189999672e+03,8.677361087550000083e-17
6.416375682859999870e+03,8.621004110010000206e-17
6.416573717539999961e+03,8.620920407380000842e-17
6.416771752220000053e+03,8.677108340569999883e-17
6.416969786900000145e+03,8.681483474630000745e-17
6.417167821570000342e+03,8.681399186690000894e-17
6.417365856250000434e+03,8.769866808209999948e-17
6.417563890919999722e+03,8.902778690830000611e-17
6.417761925609999707e+03,8.769696520110000076e-17
6.417959960279999905e+03,8.769611378250000656e-17
6.418157994959999996e+03,8.902519391610000482e-17
6.418356029630000194e+03,8.902432961490000865e-17
6.418554064310000285e+03,8.902346532850000449e-17
6.418752098990000377e+03,9.002186568610000439e-17
6.418950133659999665e+03,9.008647636500000122e-17
6.419148168339999756e+03,9.002011778489999770e-17
6.419346203019999848e+03,9.001924385660000129e-17
6.419544237699999940e+03,9.001836994320000967e-17
6.419742272370000137e+03,9.001749604469999817e-17
6.419941297219999797e+03,9.008209924690000159e-17
6.420139331909999783e+03,9.008122474240000093e-17
6.420337366579999980e+03,9.068210917090000608e-17
6.420535401260000071e+03,9.081298625730000315e-17
6.420733435940000163e+03,9.199026432040000920e-17
6.420931470610000360e+03,9.198937131759999973e-17
6.421129505290000452e+03,9.081034156010000466e-17
6.421327539959999740e+03,9.198758535729999779e-17
6.421525574649999726e+03,9.198669239970000487e-17
6.421723609319999923e+03,9.198579945730000575e-17
6.421921644000000015e+03,9.080681550570000753e-17
6.422119678680000106e+03,9.007248051180000018e-17
6.422317713360000198e+03,9.007160616990000930e-17
6.422515748030000395e+03,9.007073184269999766e-17
6.422713782720000381e+03,9.072875873460000409e-17
6.422911817389999669e+03,9.080240827160000167e-17
6.423109852069999761e+03,9.072699736190000852e-17
6.423307886749999852e+03,9.072611669770000469e-17
6.423505921429999944e+03,9.079976410880000604e-17
6.423703956100000141e+03,9.079888275070000338e-17
6.423901990780000233e+03,9.072347479370000596e-17
6.424100025460000325e+03,9.072259418850000623e-17
6.424298060129999612e+03,9.072171359799999807e-17
6.424496094819999598e+03,9.016993021710000042e-17
6.424694129489999796e+03,9.016905500320000582e-17
6.424892164169999887e+03,9.071907191460000878e-17
6.425091189030000351e+03,9.016730024319999861e-17
6.425289223699999638e+03,9.071730646310000292e-17
6.425487258389999624e+03,9.071642596060000486e-17
6.425685293059999822e+03,9.071554547279999836e-17
6.425883327739999913e+03,9.071466499960000762e-17
6.426081362420000005e+03,9.071378454099999568e-17
6.426279397090000202e+03,9.078742202710000029e-17
6.426477431770000294e+03,9.196436886379999860e-17
6.426675466450000386e+03,9.078565973630000508e-17
6.426873501129999568e+03,9.078477861280000030e-17
6.427071535809999659e+03,9.070938246659999810e-17
6.427269570489999751e+03,9.070850209540000591e-17
6.427467605169999842e+03,9.015679915920000368e-17
6.427665639849999934e+03,9.004800008899999640e-17
6.427863674520000131e+03,9.015504918099999683e-17
6.428061709210000117e+03,9.015417421350000339e-17
6.428259743880000315e+03,9.015329926040000018e-17
6.428457778570000301e+03,8.996473604270000958e-17
6.428655813239999588e+03,8.996386293980000643e-17
6.428853847919999680e+03,8.996298985130000583e-17
6.429051882599999772e+03,8.977446609229999908e-17
6.429249917269999969e+03,8.940419652960000570e-17
6.429447951959999955e+03,8.940332888980000720e-17
6.429645986630000152e+03,8.940246126439999892e-17
6.429844021320000138e+03,8.940159365300000374e-17
6.430042055990000335e+03,8.935232944969999971e-17
6.430240090680000321e+03,8.878542926100000337e-17
6.430439115529999981e+03,8.743740729319999808e-17
6.430637150210000073e+03,8.743655877429999759e-17
6.430835184890000164e+03,8.727658101249999854e-17
6.431033219570000256e+03,8.723726409199999653e-17
6.431231254240000453e+03,8.723641753199999985e-17
6.431429288930000439e+03,8.723557098570000260e-17
6.431627323599999727e+03,8.723472445320000523e-17
6.431825358289999713e+03,8.719958717650000504e-17
6.432023392959999910e+03,8.711547695260000022e-17
6.432221427649999896e+03,8.719789484550000294e-17
6.432419462320000093e+03,8.719704870060000742e-17
6.432617497010000079e+03,8.719620256929999856e-17
6.432815531680000277e+03,8.719535645170000145e-17
6.433013566370000262e+03,8.719451034770000333e-17
6.433211601039999550e+03,8.722795268620000481e-17
6.433409635730000446e+03,8.719281818070000493e-17
6.433607670399999733e+03,8.710871452960000786e-17
6.433805705079999825e+03,8.687538647530000433e-17
6.434003739759999917e+03,8.710702405999999411e-17
6.434201774440000008e+03,8.718943400999999638e-17
6.434399809120000100e+03,8.710533364470000050e-17
6.434597843800000192e+03,8.718774200619999811e-17
6.434795878490000177e+03,8.718689602460000317e-17
6.434993913160000375e+03,8.718605005660000721e-17
6.435191947850000361e+03,8.721948920399999815e-17
6.435389982519999649e+03,8.721864293030000790e-17
6.435589007380000112e+03,8.721779243890000461e-17
6.435787042060000203e+03,8.721694619240000000e-17
6.435985076740000295e+03,8.721609995930000582e-17
6.436183111420000387e+03,8.725371400699999635e-17
6.436381146099999569e+03,8.721440753360000073e-17
6.436579180779999660e+03,8.717927856930000846e-17
6.436777215459999752e+03,8.721271516180000168e-17
6.436975250139999844e+03,8.721186899599999930e-17
6.437173284829999830e+03,8.717674106979999916e-17
6.437371319500000027e+03,8.717589526350000897e-17
6.437569354190000013e+03,8.709180804160000646e-17
6.437767388860000210e+03,8.717420369109999823e-17
6.437965423550000196e+03,8.717335792500000232e-17
6.438163458230000288e+03,8.717251217220000406e-17
6.438361492910000379e+03,8.717166643280000390e-17
6.438559527589999561e+03,8.720510015239999960e-17
6.438757562269999653e+03,8.716997499399999695e-17
6.438955596949999745e+03,8.716912929470000294e-17
6.439153631629999836e+03,8.716828360860000613e-17
6.439351666309999928e+03,8.716743793580000697e-17
6.439549700990000019e+03,8.685094152610000961e-17
6.439747735680000005e+03,8.685009894210000879e-17
6.439945770350000203e+03,8.684925637150000605e-17
6.440143805040000188e+03,8.821292300090000046e-17
6.440341839720000280e+03,8.885804940530000878e-17
6.440539874400000372e+03,8.923916594440000497e-17
6.440737909079999554e+03,8.923830021700000026e-17
6.440936933940000017e+03,8.923743017460000490e-17
6.441134968610000215e+03,8.923656447429999771e-17
6.441333003300000200e+03,8.937166251630000576e-17
6.441531037980000292e+03,8.923483311420000359e-17
6.441729072670000278e+03,8.885201113160000175e-17
6.441927107339999566e+03,8.885114919059999835e-17
6.442125142029999552e+03,8.885028726299999305e-17
6.442323176709999643e+03,8.820350585799999653e-17
6.442521211389999735e+03,8.820265022310000784e-17
6.442719246069999826e+03,8.820179460140000404e-17
6.442917280759999812e+03,8.791373977360000148e-17
6.443115315430000010e+03,8.630060546660000306e-17
6.443313350110000101e+03,8.621993409140000391e-17
6.443511384800000087e+03,8.621909772270000754e-17
6.443709419480000179e+03,8.621826136690000704e-17
6.443907454160000270e+03,8.629725691999999641e-17
6.444105488840000362e+03,8.629641981570000026e-17
6.444303523530000348e+03,8.629558272419999953e-17
6.444501558210000439e+03,8.629474564570000744e-17
6.444699592889999622e+03,8.621407978170000544e-17
6.444897627569999713e+03,8.593253536930000428e-17
6.445095662259999699e+03,8.576563719690000044e-17
6.445293696939999791e+03,8.529158259220000421e-17
6.445491731619999882e+03,8.500812793980000450e-17
6.445689766299999974e+03,8.500730337779999741e-17
6.445887800980000065e+03,8.528910068199999834e-17
6.446085835670000051e+03,8.576147772920000335e-17
6.446284860519999711e+03,8.528744200220000589e-17
6.446482895199999803e+03,8.575980987210000624e-17
6.446680929889999788e+03,8.592502977810000248e-17
6.446878964569999880e+03,8.592419635029999855e-17
6.447076999259999866e+03,8.592336293530000236e-17
6.447275033930000063e+03,8.592252953300000115e-17
6.447473068620000049e+03,8.600751120929999930e-17
6.447671103300000141e+03,8.620153277040000525e-17
6.447869137980000232e+03,8.620069668390000937e-17
6.448067172670000218e+03,8.619986060999999568e-17
6.448265207350000310e+03,8.627883940700000033e-17
6.448463242030000401e+03,8.627800258440000244e-17
6.448661276709999584e+03,8.619735246449999843e-17
6.448859311399999569e+03,8.600167201009999758e-17
6.449057346079999661e+03,8.591502948170000116e-17
6.449255380769999647e+03,8.591419620580000863e-17
6.449453415449999738e+03,8.599916968559999772e-17
6.449651450129999830e+03,8.599833560270000766e-17
6.449849484809999922e+03,8.591169645350000963e-17
6.450047519499999908e+03,8.591086322790000709e-17
6.450245554179999999e+03,8.591003001479999863e-17
6.450443588860000091e+03,8.590919681430000935e-17
6.450641623550000077e+03,8.590836362630000182e-17
6.450839658230000168e+03,8.574151253269999806e-17
6.451037692910000260e+03,8.574068097990000612e-17
6.451235727590000351e+03,8.590586413730000535e-17
6.451434752449999905e+03,8.573901375389999911e-17
6.451632787139999891e+03,8.573818223850000129e-17
6.451830821819999983e+03,8.590336059520000221e-17
6.452028856509999969e+03,8.598832341580000103e-17
6.452226891190000060e+03,8.679839939100000239e-17
6.452424925870000152e+03,8.924078814520000638e-17
6.452622960560000138e+03,8.923992269150000125e-17
6.452820995230000335e+03,8.987229351140000909e-17
6.453019029920000321e+03,8.987142194240000145e-17
6.453217064600000413e+03,8.987055038640000245e-17
6.453415099290000398e+03,9.014812226890000625e-17
6.453613133969999581e+03,9.028606533710000095e-17
6.453811168659999566e+03,9.028518977350000085e-17
6.454009203339999658e+03,9.014549961670000961e-17
6.454207238029999644e+03,8.986702966360000321e-17
6.454405272709999736e+03,9.014375124660000850e-17
6.454603307399999721e+03,9.037528655070000850e-17
6.454801342079999813e+03,9.071340973710000042e-17
6.454999376759999905e+03,9.075318314079999820e-17
6.455197411449999890e+03,9.075230307870000313e-17
6.455395446129999982e+03,9.075142302950000391e-17
6.455593480819999968e+03,9.079668064189999874e-17
6.455791515500000060e+03,9.074966296999999397e-17
6.455989550180000151e+03,9.070813184620000958e-17
6.456187584860000243e+03,9.070725224300000133e-17
6.456385619550000229e+03,9.074702297789999913e-17
6.456583654230000320e+03,9.074614300630000064e-17
6.456782679089999874e+03,9.074525864789999966e-17
6.456980713769999966e+03,9.070372956159999961e-17
6.457178748459999952e+03,9.036388989210000502e-17
6.457376783140000043e+03,9.036301365320000271e-17
6.457574817830000029e+03,9.070109098429999948e-17
6.457772852510000121e+03,9.070021148420000700e-17
6.457970887200000107e+03,9.036038501320000482e-17
6.458168921880000198e+03,9.035950882540000839e-17
6.458366956570000184e+03,9.013001392540000000e-17
6.458564991250000276e+03,9.012913997990000090e-17
6.458763025940000261e+03,9.035688033860000305e-17
6.458961060620000353e+03,9.035600420179999973e-17
6.459159095310000339e+03,9.035512807770000371e-17
6.459357130000000325e+03,9.035425196640000310e-17
6.459555164680000416e+03,9.031255206630000583e-17
6.459753199370000402e+03,9.035249978179999870e-17
6.459951234049999584e+03,9.069053782819999825e-17
6.460149268739999570e+03,9.035074764789999838e-17
6.460347303419999662e+03,9.030904938189999946e-17
6.460545338109999648e+03,9.012040122280000184e-17
6.460743372789999739e+03,8.983827300180000484e-17
6.460941407479999725e+03,9.011865362299999493e-17
6.461139442159999817e+03,9.011777984200000175e-17
6.461337476849999803e+03,9.011690607350000265e-17
6.461535511529999894e+03,9.030379573440000935e-17
6.461733546209999986e+03,9.030292017050000791e-17
6.461931580899999972e+03,9.034286367099999976e-17
6.462130605760000435e+03,9.030116470290000245e-17
6.462328640450000421e+03,9.030028917680000924e-17
6.462526675140000407e+03,9.011165935799999418e-17
6.462724709819999589e+03,9.011078567730000429e-17
6.462922744509999575e+03,8.982868760320000333e-17
6.463120779189999666e+03,9.010903835360000765e-17
6.463318813879999652e+03,9.010816471040000001e-17
6.463516848559999744e+03,8.982607485340000131e-17
6.463714883239999835e+03,8.980385887080000369e-17
6.463912917929999821e+03,8.980298819839999849e-17
6.464110952619999807e+03,9.010467026220000707e-17
6.464308987309999793e+03,9.010379668120000548e-17
6.464507021989999885e+03,8.980037625530000498e-17
6.464705056679999871e+03,8.979950563239999853e-17
6.464903091359999962e+03,8.979863502179999759e-17
6.465101126049999948e+03,8.979776442360000261e-17
6.465299160730000040e+03,9.009942896240000153e-17
6.465497195429999920e+03,9.028628245809999827e-17
6.465695230110000011e+03,9.028540714379999993e-17
6.465893264790000103e+03,9.068263381130000984e-17
6.466091299480000089e+03,9.068833308590000304e-17
